foodCategory,images,rating,visitReviewCount,blogReviewCount,review
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200915_103%2F1600170689665LMxSW_JPEG%2FJ7P501hqCDHOYM3Cphqw5-Te.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200915_74%2F1600170604342qtp2d_JPEG%2FbdfdpJweXDqH6NCQrV9jKI-7.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200915_288%2F1600170832615EolBR_JPEG%2FA-AXZsNEtjGdT93X-gXyaHU_.jpg""']",x,4135,2121,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210603_8%2F1622690271621tgOhj_JPEG%2FAi2arZZulgN9Jubo2Z1ULH5n.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210603_148%2F1622690276493ajBT3_JPEG%2FfVPiNy_O4eWxbWRPnPvKUj5N.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211115_292%2F1636951779830ePHfu_JPEG%2FCE6580DD-94F3-40DE-A81D-85462D593C32.jpeg""']",4.82,467,140,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
브런치,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230731_277%2F1690785986053qf1Ev_JPEG%2F%25BD%25BA%25C4%25B5%25B5%25C8_%25B9%25AE%25BC%25AD_230731_154615.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230816_163%2F1692154391851puCex_JPEG%2F1692154355519.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230816_47%2F1692151069625j3dB8_JPEG%2F1691547351185-1.jpg""']",x,27,5,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
김밥,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220122_89%2F1642844893001DdiO1_JPEG%2F195F1BB4-8EB0-4104-9642-3466C5D357D8.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220207_185%2F1644196111501J8Eu4_JPEG%2FA7AA7F8A-B0D4-4F7C-A9F0-8172C7CC1A1A.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220306_173%2F1646541843729QL4QW_JPEG%2F96663666-BF82-4B37-9AD8-9247DD614873.jpeg""']",x,43,1,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
샌드위치,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220306_253%2F1646494475947sJty6_JPEG%2FKakaoTalk_20220214_124001954_04.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220306_218%2F1646494476470jYwkw_JPEG%2FKakaoTalk_20220214_124001954.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220306_118%2F1646494476004W0WuU_JPEG%2FKakaoTalk_20220214_124001954_01.jpg""']",x,27,3,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_231%2F1653964638401X0nN6_JPEG%2F2%25C3%25FE_%25BF%25B5%25C6%25F2%25B3%25AA%25C0%25CE_%25B8%25DE%25B4%25BA%25BB%25E7%25C1%25F8_%252888%2529.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_222%2F1653964656874iaJ0T_JPEG%2F2%25C3%25FE_%25BF%25B5%25C6%25F2%25B3%25AA%25C0%25CE_%25B8%25DE%25B4%25BA%25BB%25E7%25C1%25F8_%252889%2529.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_119%2F1653964710828amCNd_JPEG%2F2%25C3%25FE_%25BF%25B5%25C6%25F2%25B3%25AA%25C0%25CE_%25B8%25DE%25B4%25BA%25BB%25E7%25C1%25F8_%252819%2529.""']",x,112,56,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
피자,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240111_67%2F17049413754151X7up_JPEG%2F%25BC%25B1%25B8%25ED%25C8%25F1%25C7%25C7%25C0%25DA_%25C7%25C1%25B7%25CE%25C7%25CA_%25B9%25E8%25B9%25CE%25BF%25EB_%25B4%25EB%25C1%25F6_1.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180919_14%2F1537323265262hmMw5_JPEG%2FKeJwYFcQ7yfwXlbnwvLKYOKM.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_278%2F1688357519539gqE5N_JPEG%2F20200116-DSC04697.jpg""']",x,90,19,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
테이크아웃커피,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220124_230%2F1642956376925B0dW6_JPEG%2F97BA70B6-9140-4E2C-8D2C-1CC29D34A72C.jpeg""']",x,753,17,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220120_137%2F1642645422060KvY3v_JPEG%2F%25B3%25B2%25B3%25E7%25B0%25ED_%25B8%25C5%25C0%25E5%25BB%25E7%25C1%25F8.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220120_126%2F1642645539328QE7wG_JPEG%2F%25B3%25B2%25B3%25E7%25B3%25BB%25BA%25CE4.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220120_242%2F1642645534582bq8wT_JPEG%2F%25B3%25B2%25B3%25E7_%25B3%25BB%25BA%25CE_3.jpg""']",x,490,10,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220516_174%2F1652668300399oi0KO_JPEG%2F145209F3-5AEA-4505-91CD-3E157F93F230.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220516_225%2F16526683007655QFXV_JPEG%2F345F9E0E-687C-4678-9FB7-C2234D59DAB8.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220516_50%2F1652668300362BnbVB_JPEG%2FBD24238F-A113-4013-BB32-C456D6B844BC.jpeg""']",x,93,22,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
패션잡화,[],x,93,22,"['', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220426_36%2F1650968156895X3chB_JPEG%2F20220426_190615.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220426_273%2F1650968142031A1lkk_JPEG%2F20220411_184800.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220123_62%2F1642922912046cJtIl_JPEG%2F20220118_132844.jpg""']",x,24,8,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
돈가스,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190123_80%2F1548231621438tJomp_JPEG%2F8CVhpDToVNurgJPvVTimQ8Ff.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201229_248%2F1609245675750K20gf_JPEG%2F2ieUQIyAPrp3Aohibp8tXbkx.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201229_297%2F1609245682220Cyhji_JPEG%2Fcf8-lSy6me4qy0ga6K4L_dJS.jpg""']",x,31,3,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221008_134%2F1665227338961cx09m_JPEG%2FDDC3D3D9-8733-4731-8B94-F87B9449D0DD.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221008_186%2F16652274773299WRdW_JPEG%2F4CC857E4-6B05-4630-9E34-9C6DF52EFD47.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221008_241%2F16652273643641t1Q9_JPEG%2FC2A350DC-6FE9-4F57-ACF8-35F03FE8F5B8.jpeg""']",x,40,36,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
햄버거,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230104_237%2F1672797440449N0hxI_JPEG%2FKakaoTalk_20230103_103605328.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230322_294%2F1679473510314KXaIm_JPEG%2FKakaoTalk_20221202_172359603.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230322_224%2F1679473512171KOA6z_JPEG%2FKakaoTalk_20221202_172359603_01.jpg""']",x,838,1679,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
햄버거,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220923_233%2F1663914493106OJ5E5_JPEG%2F1658386014704.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221111_286%2F1668133070258SilKd_JPEG%2F1668078949141.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221116_249%2F1668562760250sI7fy_JPEG%2F20221112_153926.jpg""']",x,2549,3453,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
북카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230121_196%2F1674301177490EOT3B_JPEG%2FKakaoTalk_20230121_203100348_06_%25281%2529.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230121_66%2F1674301145352FBoEU_JPEG%2FKakaoTalk_20230121_203100348_01_%25281%2529.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230121_208%2F1674301389885vksyz_JPEG%2FKakaoTalk_20230121_203100348_05_%25281%2529.jpg""']",x,37,38,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_136%2F1645073199789numMp_JPEG%2F1644377890410.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_194%2F1645072982298obgFN_JPEG%2F1645072915422-0.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_255%2F16450732088371Qu92_JPEG%2F1645072915422-1.jpg""']",x,129,12,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220125_109%2F1643095292534NJN9m_JPEG%2F20220125_162111.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220125_184%2F16430952927391o6Jj_JPEG%2F20220125_162056.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220125_128%2F1643095094303CTH8d_JPEG%2F20220125_161746.jpg""']",x,34,3,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220127_76%2F1643266568556Gycct_JPEG%2F20220127_144429.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220127_251%2F1643266699588x3ID5_JPEG%2F1643266676240.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220127_194%2F16432666699711Lr2u_JPEG%2F1643266656229.jpg""']",x,65,9,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_69%2F1645063920307dJae4_JPEG%2FKakaoTalk_20220217_110951438_01.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_10%2F16450639207242UO5j_JPEG%2FKakaoTalk_20220217_110951438_02.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_70%2F1645063920388tmUaK_JPEG%2FKakaoTalk_20220217_110951438_03.jpg""']",x,390,9,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
종합분식,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230630_165%2F1688089807944VUUQM_JPEG%2F20230630_104353.jpg""']",x,301,2,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220101_2%2F1641029024754Psvzn_JPEG%2F18DA9DB4-3853-47EA-8438-BF588B0704F4.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220109_274%2F1641718019030VHHnT_JPEG%2FIMG_4356.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220109_192%2F16417180188809TJXI_JPEG%2FIMG_4357.""']",x,469,13,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220521_92%2F1653103473238tH0f7_JPEG%2FB6AC8FFF-49DA-44F1-80F3-A05BB45EBE1A.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220521_118%2F1653103473130xr1z1_JPEG%2FDC7F62C6-4825-410C-95B0-4088395CD241.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220521_219%2F1653103473871m0rrU_JPEG%2F915595FD-ED16-45DC-990F-D0C4F4DDD013.jpeg""']",x,69,53,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
북카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231124_13%2F1700822288635Sf49B_JPEG%2FIMG_1963.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231122_41%2F1700635669397VijvG_PNG%2FIMG_1819.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230624_284%2F1687575377467yXevx_JPEG%2FIMG_5863.jpeg""']",x,183,47,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
햄버거,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221012_272%2F1665548838613Jz7Pg_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF10.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221012_77%2F1665548821369mg6kz_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF11.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221103_188%2F1667443774686avwRm_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF2_%25B4%25F5%25BA%25ED%25BA%25D2%25B0%25ED%25B1%25E2.jpg""']",x,202,627,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211227_29%2F1640577914835vlY1Q_PNG%2F%25B1%25E2%25BA%25BB%25B7%25CE%25B0%25ED.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220621_259%2F1655778639262eHvQz_JPEG%2FKakaoTalk_20220621_112717118.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220621_46%2F1655778639601wsuvb_JPEG%2FKakaoTalk_20220621_112717118_01.jpg""']",x,206,18,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_8%2F1642510957968qMLFl_JPEG%2F%25B7%25CE%25B0%25ED-01.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_54%2F1642510957950n3g9R_JPEG%2F%25BF%25B7%25B0%25A3%25C6%25C7.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220528_59%2F1653711357762KvDoI_JPEG%2FKakaoTalk_20220528_130631736_01.jpg""']",x,276,89,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
케이크전문,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220603_7%2F16542485298300OMsg_JPEG%2F18615586-9897-4BF0-8A41-DF474E637F61.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230413_228%2F1681375749431kVy0U_JPEG%2FF42E63C6-0201-4E0B-B0E6-E4747C9676BB.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230413_161%2F1681375750032LJM68_JPEG%2F8F6DEE71-A7FA-48C5-BEB2-E8A0410A8ECB.jpeg""']",x,187,60,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"키즈카페,실내놀이터","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170303_236%2F1488507802486I0A5b_JPEG%2F186253515342360_0.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170303_228%2F1488507802596yArC2_JPEG%2F186253515342360_1.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170303_31%2F1488507802678Tiqfk_JPEG%2F186253515342360_2.jpeg""']",4,36,13,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
핫도그,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220218_151%2F1645169404467BbOXS_PNG%2F1639641602030.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220218_7%2F16451694081183f5pl_JPEG%2FIMG_20211216_170254_720.jpg""']",x,3,15,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
카페,[],4,49,2,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221118_80%2F1668759932613KV8r4_JPEG%2FKakaoTalk_20221118_172137903_06.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221118_268%2F1668759926813iXp1M_JPEG%2FKakaoTalk_20221118_172137903_05.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221118_3%2F1668759919187XcDyy_JPEG%2FKakaoTalk_20221118_172137903.jpg""']",x,14,23,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230705_197%2F16885335813440HobY_JPEG%2FKakaoTalk_20230705_140529203.jpg""']",x,14,0,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230415_263%2F1681533530942mBhyQ_JPEG%2F20230413_150436.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200812_7%2F1597225363157GCMdn_JPEG%2F-jZr5wnBVbc7X7cQ9jUrjWFC.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200812_132%2F1597225374820NfRUQ_JPEG%2FILd4aMyS1NmnJv9de0U371wq.jpg""']",4.72,142,39,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
