foodCategory,images,rating,visitReviewCount,blogReviewCount,review
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210406_72%2F1617697418451JAAET_JPEG%2FLvKOgUd2nRJNgby0KNx7czKO.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210406_97%2F1617697416173jnE0q_JPEG%2FSUiHvNDeOSD2THTUmhJm5iyH.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210406_238%2F1617697416065eO51f_JPEG%2FVa5N6XE8cmHvvTGcaRjngWPC.jpg""']",x,131,155,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200513_196%2F1589331870018TEQ99_JPEG%2F1569941456965.jpg""']",4.43,691,35,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231222_292%2F1703236738866B4fjx_JPEG%2F3.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_85%2F1702611565810apYLn_PNG%2F2.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_84%2F1702611565806fpBGP_PNG%2F3.png""']",x,646,798,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
아이스크림,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg""']",x,1328,17,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160316_292%2F1458107728586AfeYy_JPEG%2F176266548547903_0.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160316_97%2F1458107728708OX0sI_JPEG%2F176266548547903_1.jpeg""']",x,28,5,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210808_140%2F1628417471795RPOXk_JPEG%2FImQBrJkxyi4mWYakAC9qlDWJ.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210808_244%2F1628417488874PQyru_JPEG%2FLV_WG_Dh8j4PHCvQkQsSpiDS.jpeg.jpg""']",4.61,175,49,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_236%2F1564544445392MRqEl_JPEG%2FNOGIvX56QN_tboXm3XotXB4j.JPG.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_300%2F1564544451686vp99z_JPEG%2FxU7KyS9AMBdRz1_VSBunawvp.JPG.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_215%2F1564544458864nnMoi_JPEG%2F2bcjs9Ll51bmkFwBKaLn8bnJ.JPG.jpg""']",4.15,106,14,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
테이크아웃커피,[],4.57,455,12,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181015_207%2F15395929186296LNT8_JPEG%2FUTcGelW5A6kd2XkhYnkjzy4X.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181015_51%2F15395930646468tAIW_JPEG%2FNmEpzKNLbsHUbF1-PEICCVNl.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200429_169%2F1588133821957mi3im_JPEG%2FEBS4ommkhHja3AgQbg-Qfho6.jpg""']",4.39,878,27,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220815_278%2F16605284436475NWLD_JPEG%2F4651F81A-10B0-41CD-A5D3-14AB9BE83AE6.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190523_25%2F1558587637926TruOb_JPEG%2FPng7WG-WWKoxyDs8y5DFMyKW.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220817_251%2F1660739036108HiIXt_JPEG%2FA6302D7F-F5C9-4FED-9945-15214AF82399.jpeg""']",4.55,325,479,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210205_261%2F1612498478267H1kdP_JPEG%2FY5ElXZtfGmwHYa4FwDKAMWsI.jpg""']",4.75,266,111,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230828_35%2F1693191790593zD3p6_JPEG%2F20230828_120037.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230222_113%2F16770426160180z68i_JPEG%2F20230215_085439.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230222_111%2F1677042605330oPGds_JPEG%2F20230215_085444.jpg""']",x,26,6,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220627_186%2F1656303821439400Xz_JPEG%2F2D8F90C8-C7C1-4B9D-804A-8ACE074F3765.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220623_127%2F16559837552511n3ba_JPEG%2FScreenshot_20220622-114933_Instagram.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220627_246%2F1656303831783mx3aY_JPEG%2F18B1C00D-0633-4C11-A32A-CFA6AB99A06B.jpeg""']",4.33,519,50,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190910_91%2F1568105949463fM7Rg_JPEG%2FQbqG-dOWz03A__Va92Y5AJKv.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200603_227%2F1591166844565Uj655_JPEG%2FrMtRhY8e7pO1BrslLrzU0Lq2.jpeg.jpg""']",4.32,22,59,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210805_167%2F16281646431381MzTQ_JPEG%2F0AmPM6-VgZUYRCufNHKgyITR.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210805_247%2F1628164681153Uq3xT_JPEG%2F_KG8BGvO4m6UKWnwm5nGAToa.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210805_3%2F1628164675876i7eIs_JPEG%2FWu3llF4V8cQGqKIrTs6yJJNH.jpeg.jpg""']",4.63,183,113,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230902_260%2F1693644940592gFxIc_JPEG%2FIMG_20230902_175453_094.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230902_185%2F1693644937717X1oL1_JPEG%2FIMG_20230902_175456_176.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230902_82%2F1693644940676Hey0Y_JPEG%2FIMG_20230902_175453_122.jpg""']",x,308,3,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220620_88%2F1655708283672qNhXd_JPEG%2F6M5A0062.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220620_208%2F1655708237286h9BrU_JPEG%2F6M5A0063.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190603_266%2F1559557199870OtYIN_JPEG%2FpycD4B0aufv8R3g84INw-vSh.JPG.jpg""']",4.58,335,482,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200714_28%2F15946624088962i6jv_JPEG%2FIn6re6Z4OFvaXR1wOr4Ym8Tx.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200714_79%2F1594662440892N0KHH_JPEG%2FNubn5lyxlXc8KyfJUkrM1Ewc.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200714_263%2F15946625330287LmN6_JPEG%2FjTHDfaaq3nxhrHpq3c0J0t3j.jpg""']",4.27,691,33,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190320_76%2F1553044386474wP0Ua_JPEG%2FxocyNBujO0TZRCxm6W4qUrzh.jpg""']",4.39,116,118,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
죽,[],x,13,0,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_27%2F16835281773436ohmJ_JPEG%2FLEE01024.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_26%2F1683528168753h7esJ_JPEG%2FLEE01046.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_35%2F1683528179391dd6vG_JPEG%2FLEE00990.jpg""']",x,33,11,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231129_155%2F17012403362619K0N9_JPEG%2FIMG_0609.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231129_29%2F1701240339942buuL4_JPEG%2FIMG_0608.jpeg""']",4.14,102,16,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
차,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230610_141%2F1686371544773BreSk_JPEG%2Fidentity_img1.jpg""']",x,446,29,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
카페,[],4.33,27,11,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
카페,[],4.54,206,29,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"키즈카페,실내놀이터","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170406_46%2F1491443123410AEHkj_JPEG%2F186356507543294_0.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_198%2F1512010582003aM5eb_JPEG%2F_DSC0002.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_73%2F1512010582576XNnbv_JPEG%2F_DSC0956.jpg""']",4.43,479,130,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170522_283%2F14954320617128aUgb_JPEG%2F186471594659962_0.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170522_280%2F1495432062266HzMnW_JPEG%2F186471594659962_1.jpeg""']",4.48,85,15,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190127_222%2F1548591013139Y4ceh_JPEG%2FjbcNzf_wARndPp7dOqzDFd8d.jpg""']",4.36,124,16,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
김밥,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200806_21%2F1596700597114phXfv_JPEG%2F4-YY7rmHRLmzzHUMS6VBNs29.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200806_191%2F1596700653102MEAze_JPEG%2FZ5GFDVkMFEQdGRP1ABgDuR03.jpg""']",4.67,349,67,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180503_48%2F1525335326808FqL6B_JPEG%2FRoRaFARRt2klBGXRc86EY863.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170929_169%2F1506623296072Rrj4v_JPEG%2FS-yqdS5S3NWt_854jYDd7o8j.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170929_207%2F1506623308877EX7U7_JPEG%2FscMKHsUbpUAmeMmfZQaF_ZYx.jpg""']",4.17,18,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
피자,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220422_176%2F1650607424135986tw_PNG%2F%25BA%25C0%25BC%25F6%25BE%25C6%25C7%25C7%25C0%25DA%25B7%25CE%25B0%25ED.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171030_15%2F1509329581134Dql5A_JPEG%2F8TLb-fHNunGn6cmhYU3mplNe.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190123_5%2F1548233522969np6Ly_JPEG%2F9Kbym1dee725ja2-DW-a8jeP.jpg""']",4.53,33,8,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200521_213%2F15900278321803LHv9_JPEG%2F3zEBRGzalfIt1AnCq8CFZHAi.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200521_188%2F15900279677839ovJu_PNG%2FczUcSN2Wx9Fgv51bosGnEbAj.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200521_64%2F1590027820834DLW7O_PNG%2F_rt3D2dmNCAirpk4HRPWu66_.png""']",4.62,1267,223,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
PC방,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_260%2F16977793938423VdvA_JPEG%2F1695555700708.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_185%2F1697779393900QWYIu_JPEG%2F1693895920.6203852IMG_8007.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_290%2F1697779415599lo2BK_JPEG%2F1697627370.731192IMG_9277.jpg""']",x,26,1,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
분식,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231017_279%2F1697539926156cg04m_JPEG%2F%25B1%25E8%25B0%25A1%25B3%25D7.jpg""']",3.93,80,3,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
종합분식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220904_157%2F1662268944353knXgC_JPEG%2FScreenshot_20220903-131149_KakaoTalk.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220904_252%2F1662268945309egsE0_JPEG%2FIMG_20220624_121136_590.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180704_73%2F1530683047748v1vg5_JPEG%2Fdc7KruxvNddZRQyQzyQEscYw.jpg""']",4.5,443,266,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230629_237%2F1688036361498Yj8Wa_JPEG%2F20230622_153429.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230316_79%2F1678960712915RC6od_JPEG%2F20230316_175712.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220617_248%2F1655444833896Ns51R_JPEG%2FIMG_20220613_181848_863.jpg""']",x,228,486,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231104_28%2F1699044310646fSgG7_JPEG%2F3092_20231103022014_ysusx.jpg""']",4.49,4264,314,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220817_282%2F16607012417191HxMT_JPEG%2F4559FD7F-41E9-49BA-82F9-C73491D2E6EE.jpeg""']",4.48,55,36,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"도시락,컵밥","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190809_188%2F15653262347829ETcR_JPEG%2FylGX8fTNWX7-55dU1iEeknvc.jpg""']",4.48,449,8,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181126_185%2F1543211506152HaSmF_JPEG%2F9xjd4JRwwBUqusw6s35Mo39K.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181126_137%2F1543211508860GneX0_JPEG%2FuPk3byybPMasM0Ia00nnR1M5.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181126_36%2F1543211512518BwVHj_JPEG%2Fk76-6DwZpsJepF2w04AXwChs.jpg""']",4.58,80,38,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
와플,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190326_216%2F1553566388493QemPM_JPEG%2Fpbg_dKU89UEIDyTl8fkVO3xY.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190326_18%2F1553566388426Y3y52_JPEG%2FOCmOGV5MUaVecIUxERoqj3Mp.jpg""']",4.17,66,3,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
