foodCategory,images,rating,visitReviewCount,blogReviewCount,review
x,x,x,x,x,x
x,x,x,x,x,x
김밥,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210124_296%2F1611481202502NOdy8_JPEG%2FPId0LLd4N6RXtZ1-jSGkTAYz.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230805_294%2F1691213933841rhaBT_JPEG%2F20230729_151407.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230201_299%2F1675262736150rQJ6c_JPEG%2F1671325389330-1.jpg""']",4.57,854,769,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
애견카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_198%2F1629971802431WjaOr_JPEG%2FRXVDxbneB7WrKMcMxdRoLk9S.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201029_119%2F1603977680574riiBh_JPEG%2FxRbunZMro5BI265wGoVkNXK0.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220916_287%2F1663333971154Sz33t_JPEG%2FC47FC591-04CE-4D35-8D67-25C53B4DE607.jpeg""']",4.74,145,95,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201123_268%2F1606110693347zSCk7_JPEG%2FH-8QTFwnRZGqUTaKjRGjZfDY.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_184%2F1652119296843WqYWW_JPEG%2F20220413_150159.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_23%2F1652118742364azPdT_JPEG%2F1638206868940.jpg""']",4.9,48,7,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210603_75%2F1622697998360vkjYa_JPEG%2FAEoUvkNFHxYUdKUuCiJqtJpl.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210603_185%2F16226986215570tUp4_JPEG%2FAnvgwJV054LK6EJe-xhWY1Vr.jpg""']",x,97,2,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201013_128%2F1602565416371WNYy0_JPEG%2FexJBx5pzEIAj6toxWiZyrCqL.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201013_241%2F1602565506209nL1lI_JPEG%2FWg8YacvCnjSl6EGSZ5-iEe8_.jpeg.jpg""']",4.42,127,7,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230217_147%2F16766176855841g8bm_JPEG%2Fimage.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221014_73%2F1665722511750JBsKa_JPEG%2Fimage.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221014_200%2F1665724983276YeYd2_JPEG%2F994274A8-6C53-4732-AC8F-B194CD46CEC6.jpeg""']",x,41,5,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230713_174%2F1689220470061a4DiU_JPEG%2F8EF520C2-86F3-410C-BA08-1EECF07C4A19.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230713_237%2F16892204568167Ecme_JPEG%2F751E5969-7418-4334-882E-3123CEA105C8.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230713_134%2F1689220457212mtAXb_JPEG%2F7395D523-C8E4-4785-AABD-BCBE904414FD.jpeg""']",4.69,58,168,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
피자,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230316_120%2F1678958441270VXLpK_JPEG%2FKakaoTalk_20230316_%25B7%25CE%25B0%25ED.jpg""']",4.24,64,8,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170525_96%2F1495669416915uqHBf_PNG%2F186475487356681_1.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201105_127%2F1604502860748qwVqN_JPEG%2Fb9q3nAXY79aHAg6N3w_Y0bKA.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201105_40%2F1604502888095TqOlc_JPEG%2FDOmJkRImH-FFO27wpKAJYksn.jpeg.jpg""']",x,584,1130,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_163%2F1671173222469DJHKS_JPEG%2F55271C08-A74E-4DA7-8E6C-B5041D7413EE.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_296%2F1671173223512JMwKw_JPEG%2FE38FBEB5-313C-462A-B58F-3347155EB3A9.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_221%2F16711732229051AkVK_JPEG%2FEE62040F-9C6F-4A00-9576-581548D24CD5.jpeg""']",x,72,51,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201031_216%2F1604115246703xQkB1_JPEG%2FcCjBBVYw9YbytT5tbcIZA9JE.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201031_163%2F1604115258059PoX9I_JPEG%2FEdALyqqR3ZGf7ca-OBjx41-C.jpg""']",4.79,172,118,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210427_90%2F1619498021759gJvqG_JPEG%2F-jwl3yqZdiuu0-3V9ofw--nh.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_268%2F1702646126738Q6NkN_JPEG%2F20231202_144430.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_181%2F17026461271975E7e4_JPEG%2F20230703_112553.jpg""']",x,14,12,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"과일,주스전문점","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230707_89%2F1688709104588yo1gQ_JPEG%2F3EA18E43-2A01-4C5B-944D-53132BF2EE29.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230707_163%2F1688709105039fHBgz_JPEG%2F4B8BC18F-15CB-4254-A4D8-2AD1B763BB73.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230707_6%2F16887091052271pEqf_JPEG%2F4043F288-6F1F-4CC5-BA91-0642482A1207.jpeg""']",4.81,112,54,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
한식,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201214_37%2F16079145151083ReEV_PNG%2FNYmsrXBBUtjI6h0ioHwfNw5f.png""']",4.37,127,7,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"도시락,컵밥","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210801_189%2F1627799574868UCM3i_JPEG%2Ff_ksJ7HWSMPVBSo_caFfC7Py.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210717_234%2F1626530159238n9RYh_JPEG%2FdBxTnhH34BTOm_5Hf8Z9ifhk.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210717_160%2F1626531004579nFdsE_JPEG%2F2keYNh-39uohgPAvo5VZsIhc.jpg""']",4.95,17,3,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_79%2F1608283210762JXhSL_JPEG%2FYQWmpO7aOq57HC-b48-zdK3x.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_166%2F1608283234279a8ldK_JPEG%2F7S-DbzT7KaMOtRYiedH3GLjB.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_74%2F1608283249164PCsS2_JPEG%2FutBWSaQGF3N9YduObSLeRHo2.jpg""']",4.74,367,254,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
테마카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211002_41%2F1633152506781P3Eqj_JPEG%2FL_WIh4T5np7M-BAKGywupYDX.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201116_128%2F1605509070375xCeNe_JPEG%2FKakaoTalk_20201110_185209049_09.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201116_226%2F1605509070445DJJeI_PNG%2FA2F0B557-1143-4A7B-B63F-B1969BCA1A40.png""']",4.51,286,23,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
테마카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211223_241%2F164018713729813GHO_JPEG%2F%25C4%25AB%25C6%25E4%25C5%25C1%25C5%25C1-%25BD%25C7%25B3%25BB-%25C1%25A6%25C1%25D6%25B5%25B5%25C7%25CF%25B5%25B5%25B8%25AE%25C3%25B6%25BB%25F5%25B5%25B5%25B7%25A1%25C1%25F6.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211223_26%2F1640187119164Q9WHR_JPEG%2F%25C4%25AB%25C6%25E4%25C5%25C1%25C5%25C1-%25BD%25C7%25B3%25BB-%25C1%25A6%25C1%25D6%25B5%25B5%25C7%25CF%25B5%25B5%25B8%25AE%25C3%25B6%25BB%25F5%25B5%25B5%25B7%25A1%25C1%25F6_%2528180%2529.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211223_38%2F16401870916163duhT_JPEG%2F%25C4%25AB%25C6%25E4%25C5%25C1%25C5%25C1-%25BD%25C7%25B3%25BB-%25C1%25A6%25C1%25D6%25B5%25B5%25C7%25CF%25B5%25B5%25B8%25AE%25C3%25B6%25BB%25F5%25B5%25B5%25B7%25A1%25C1%25F6_%2528179%2529.jpg""']",x,49,47,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"다이어트,샐러드","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220123_150%2F16429114297399uREp_JPEG%2FKakaoTalk_20220123_131410751.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220123_85%2F1642911413092Wztp0_JPEG%2FKakaoTalk_20220123_131410751_02.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220123_54%2F164291141065170uDn_JPEG%2FKakaoTalk_20220123_131410751_01.jpg""']",x,7,51,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_227%2F1605189437538fObNk_JPEG%2FbkSbhEIXeqPRedhy_9g_SX3i.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_254%2F1605189444708s9Nh3_JPEG%2FrdafDglBYIIbh0G-vz2lGSVy.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_291%2F1605189453624OzuI2_JPEG%2FlXoFCNdVktN1ZWn3tVFZVycb.jpeg.jpg""']",4.88,77,50,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
테이크아웃커피,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201109_252%2F16048975899612lIdf_JPEG%2FEVmExdV3I4PGysoGUWvCJ2W3.jpg""']",4.79,334,12,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201025_33%2F1603614400788rvcDA_JPEG%2FMN5okkvW8nMArDV26VxVfdmX.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201209_131%2F1607441747774zbipA_JPEG%2F-vBTqUsxiNs5aLOmnsh5SBJm.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201027_238%2F1603791751741XijB9_JPEG%2F6-1iEbEFL_ytoKWwmJN3cuaA.jpg""']",4.69,190,25,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201208_215%2F16074359144488eHYV_JPEG%2Fth-Fq49LJHAacmSjdfuZPQjk.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201212_13%2F1607769255406iTyqq_JPEG%2FA1mLpUdf8zkqNEG2a2gLyltS.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201212_105%2F16077679708313obhT_JPEG%2FWryn7CP6mzDEZhzsTUtGvBV3.jpeg.jpg""']",4.59,831,694,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230413_220%2F16813773650971kYw3_JPEG%2F0831A5F2-74B9-4499-9B19-68286502BC96.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231203_12%2F1701569713041d5O1s_JPEG%2FE29C5163-CBDD-409D-BE2C-762F9E166F7D.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210119_50%2F1611065365490wXzc7_JPEG%2F6Euo1aady65z2SVsLuOSX4oK.jpeg.jpg""']",x,244,298,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230525_170%2F1685022367265G5R1h_JPEG%2F20230519_153446.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230525_186%2F1685022349929abe2O_JPEG%2F20230524_161744.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230427_76%2F1682558429868FiLcc_JPEG%2F20230426_113142.jpg""']",4.98,339,5,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_297%2F1704241881526AIzwR_JPEG%2F1._%25B4%25F5%25BA%25A5%25C6%25BC_%25C4%25BF%25C7%25C7_BI.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_24%2F170424188493451YIB_JPEG%2F2._%25BD%25BA%25C6%25E4%25BC%25C8%25C6%25BC.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_229%2F1704241887740v4BKg_PNG%2F3._%25B5%25F0%25C4%25AB%25C6%25E4%25C0%25CE.png""']",4.61,174,7,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230827_76%2F1693138649134mrOGG_JPEG%2F1000005309.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231224_140%2F1703347878363GdRbO_JPEG%2F1000007718.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231224_182%2F1703347916886oJSyW_JPEG%2F1000007640.jpg""']",x,79,26,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
샌드위치,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231022_5%2F1697956711345AoGp6_JPEG%2FIMG_1482.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231022_206%2F1697956711400qNynM_JPEG%2FIMG_1461.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231022_237%2F1697956711483PgjuT_JPEG%2FIMG_1449.jpeg""']",4.7,175,62,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
갤러리카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_279%2F1681881425538ReQMI_JPEG%2F%25B5%25F0%25C0%25FA%25C6%25AE%25B9%25DA%25BD%25BA.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_194%2F1681881171314VUhaC_JPEG%2FBeautyPlus_20220717140416001_save.jpg""']",4.95,266,170,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210111_19%2F1610331914247LRVyt_JPEG%2FL35-O8Cgsn6i36y-oT8DfblZ.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210111_217%2F1610331897549FNotL_JPEG%2Fg3J18QazblGTrZdm3cvwSMUy.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210111_135%2F1610331945901yOYsl_JPEG%2F7Nf4DPhrtZ3opcPSXLxcS-XB.jpg""']",x,33,26,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201108_293%2F1604831122957UHfv6_JPEG%2F58V-gbrxUV8UiySxSCtWcueM.jpg""']",4.41,1476,371,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231101_284%2F1698803333677v3Pz4_PNG%2F%25B7%25CE%25B0%25ED_%25BC%25BC%25B7%25CE.""']",4.44,364,32,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231230_126%2F17039376775385y0RY_JPEG%2F1000001048.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231230_160%2F1703937641383MXsAQ_JPEG%2F1000001055.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231230_134%2F1703937688629gtjAd_JPEG%2F1000000941.jpg""']",x,96,24,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220618_283%2F1655558794976otE3q_JPEG%2F1654217538145.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220618_256%2F1655558795377WRPxF_JPEG%2F1654217797900.jpg""']",4.64,5300,803,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221018_84%2F1666080251691WM8KD_JPEG%2F%25B9%25DA%25B9%25B0%25B0%25FC%25B3%25BB%25BA%25CE.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221018_45%2F16660802522502MRa0_JPEG%2F%25B9%25DA%25B9%25B0%25B0%25FC%25C0%25FC%25B0%25E6.jpg""']",x,163,1,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
샌드위치,[],x,800,27,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
