,lat,lng
9472,33.5095053,126.9627764
9473,33.4858967,126.4154819
9474,33.4873744,126.4295939
9475,33.3829769,126.2687200
9476,33.4837730,126.4681814
9477,33.5171124,126.5799455
9478,33.5233188,126.8553024
9479,33.4745752,126.5440845
9480,33.4545602,126.5719652
9481,33.5149025,126.5280115
9482,33.5202025,126.5665900
9483,33.4902358,126.4763845
9484,33.5087447,126.5336372
9485,33.5551655,126.7927694
9486,33.4629261,126.3092077
9487,33.4792909,126.4482358
9488,33.4808251,126.4040186
9489,33.4666450,126.3374153
9490,33.4059220,126.2553470
9491,33.5083668,126.4704811
9492,33.4751813,126.5497349
9493,33.4902200,126.4923597
9494,33.3958919,126.2428560
9495,33.4935189,126.5378749
9496,33.4584781,126.4165003
9497,33.4974002,126.5403446
9498,33.5261102,126.5774274
9499,33.4831569,126.4788281
9500,33.4889865,126.4798678
9501,33.4844701,126.7462775
9502,33.3069524,126.1678692
9503,33.5149486,126.9003821
9504,33.4896326,126.4938586
9505,33.4483536,126.3044329
9506,33.4861690,126.4153609
9507,33.4616058,126.4504534
9508,33.5024639,126.5418688
9509,33.5018829,126.5464653
9510,33.5407594,126.6701672
9511,33.4906877,126.4314436
9512,33.3988566,126.2462304
9513,33.4914952,126.9028265
9514,33.4164875,126.2688904
9515,33.4486024,126.5596238
9516,33.4463678,126.2964240
9517,33.4859952,126.4752964
9518,33.4951444,126.4678709
9519,33.5021901,126.5426189
9520,33.3482587,126.1818967
9521,33.5081636,126.5292199
9522,33.4198314,126.2745058
9523,33.5311473,126.6688330
9524,33.5214101,126.5822091
9525,33.4906877,126.4314436
9526,33.4924138,126.5423647
9527,33.5144240,126.5751540
9528,33.4855846,126.4923522
9529,33.5395074,126.6702260
9530,33.5156809,126.5136361
9531,33.5424047,126.6662204
9532,33.4874245,126.4780592
9533,33.5130257,126.5197578
9534,33.4979153,126.4456119
9535,33.4853995,126.4915640
9536,33.4796320,126.5090421
9537,33.5032857,126.5196149
9538,33.3955726,126.2479804
9539,33.4693704,126.5418680
9540,33.4746917,126.4092704
9541,33.5052311,126.5402927
9542,33.4735066,126.5468516
9543,33.5057970,126.5398032
9544,33.4875104,126.4908649
9545,33.5224679,126.8610427
9546,33.4816947,126.4831218
9547,33.3630739,126.1961477
9548,33.5106176,126.5406258
9549,33.4159154,126.2636125
9550,33.4991031,126.5140421
9551,33.5092563,126.5202228
9552,33.5414107,126.6742012
9553,33.5139039,126.5260797
9554,33.5400112,126.8308583
9555,33.4863031,126.4967583
9556,33.5243149,126.8609429
9557,33.4862565,126.4910064
9558,33.4914976,126.9030800
9559,33.5167582,126.5267435
9560,33.4919010,126.5261704
9561,33.3419253,126.2107980
9562,33.4860446,126.4897166
9563,33.4801216,126.4912539
9564,33.4787167,126.4883031
9565,33.5442087,126.6568657
9566,33.5566473,126.8013520
9567,33.5540972,126.7490022
9568,33.4869788,126.4171683
9569,33.5377492,126.6226926
9570,33.4868135,126.4321533
9571,33.4852308,126.4885717
9572,33.4838377,126.4823951
9573,33.4708671,126.7868353
9574,33.5131314,126.9577602
9575,33.4725555,126.5425711
9576,33.4982803,126.6546500
9577,33.4942564,126.4632283
9578,33.5161544,126.5149661
9579,33.4864469,126.4864384
9580,33.4693185,126.5437098
9581,33.4407902,126.4023654
9582,33.4850103,126.5420737
9583,33.4830551,126.4845874
9584,33.5124046,126.5331424
9585,33.4996972,126.5450950
9586,33.5225644,126.8561674
9587,33.5114410,126.5236985
9588,33.4886911,126.4846000
9589,33.5545552,126.7951162
9590,33.4988753,126.5289487
9591,33.5272685,126.5885299
9592,33.4853911,126.4310714
9593,33.4800052,126.4008197
9594,33.5161123,126.5809847
9595,33.4880601,126.4805298
9596,33.3866759,126.2471817
9597,33.4492360,126.3052628
9598,33.5006916,126.5280022
9599,33.5003235,126.5288526
9600,33.5161140,126.5273540
9601,33.5192186,126.5655482
9602,33.4857614,126.5444410
9603,33.5093702,126.5263638
9604,33.3875194,126.2273026
9605,33.4905155,126.4812614
9606,33.4912177,126.4304328
9607,33.5154581,126.5274592
9608,33.4402037,126.2765848
9609,33.4145042,126.3119503
9610,33.4099800,126.2631074
9611,33.4848821,126.4827339
9612,33.4594786,126.4299544
9613,33.4945247,126.5321828
9614,33.5176090,126.6236372
9615,33.4861707,126.4913699
9616,33.5148820,126.5273721
9617,33.3971236,126.2431190
9618,33.5031146,126.5425447
9619,33.5398245,126.6707577
9620,33.4947895,126.6767325
9621,33.4967184,126.4514050
9622,33.4946073,126.5423856
9623,33.4901583,126.5272332
9624,33.5043322,126.5151522
9625,33.3079512,126.1639761
9626,33.5137676,126.5245241
9627,33.5424721,126.6657574
9628,33.5064498,126.5350776
9629,33.4141751,126.2647903
9630,33.5332834,126.6357339
9631,33.5510800,126.6933372
9632,33.5437827,126.6596122
9633,33.5232238,126.8615230
9634,33.4883315,126.4825076
9635,33.5161481,126.5766988
9636,33.4834167,126.4933330
9637,33.4860506,126.4894528
9638,33.3976652,126.2638136
9639,33.5550234,126.7493002
9640,33.5002034,126.5465529
9641,33.4906479,126.4332273
9642,33.5356457,126.6359569
9643,33.4712799,126.7840268
9644,33.5333098,126.6187049
9645,33.4997336,126.5404168
9646,33.4939662,126.5473122
9647,33.5088686,126.5260743
9648,33.5165005,126.5790956
9649,33.4960832,126.5334829
9650,33.4403367,126.2764974
9651,33.3034086,126.1797041
9652,33.5551518,126.7967006
9653,33.5034841,126.5308440
9654,33.4936553,126.5302684
9655,33.4903389,126.5203364
9656,33.4990476,126.5284974
9657,33.4986255,126.5323298
9658,33.5031760,126.5337105
9659,33.5178558,126.5793535
9660,33.4727899,126.3773158
9661,33.4985242,126.5230241
9662,33.5062548,126.5084390
9663,33.3515323,126.2555896
9664,33.5033674,126.5278977
9665,33.3974954,126.2452872
9666,33.4899948,126.4739289
9667,33.4941081,126.4460927
9668,33.4852154,126.4026590
9669,33.4708877,126.5094922
9670,33.4827779,126.4837418
9671,33.4933217,126.4922368
9672,33.5048083,126.5258053
9673,33.5048083,126.5258053
9674,33.4945958,126.4775122
9675,33.4835946,126.4793396
9676,33.9460909,126.3286178
9677,33.4877048,126.5962737
9678,33.4983445,126.4979281
9679,33.5186734,126.8834693
9680,33.4797219,126.4514353
9681,33.4976759,126.4445683
9682,33.4797219,126.4514353
9683,33.4997060,126.5168808
9684,33.5089893,126.5208479
9685,33.5105294,126.5236026
9686,33.4886911,126.4846000
9687,33.4863351,126.4316317
9688,33.4855670,126.4928773
9689,33.4910271,126.5298795
9690,33.4848975,126.4933462
9691,33.5084457,126.5426773
9692,33.4723785,126.5468686
9693,33.4735763,126.5445409
9694,33.4421583,126.3988278
9695,33.5228413,126.9496054
9696,33.4860446,126.4897166
9697,33.4982682,126.5310787
9698,33.4723785,126.5468686
9699,33.4868135,126.4818147
9700,33.5192079,126.5639757
9701,33.5138413,126.5636833
9702,33.3878106,126.2332357
9703,33.4491348,126.3048335
9704,33.5321071,126.8420502
9705,33.4851432,126.4746146
9706,33.9609709,126.2951168
9707,33.5070302,126.5407163
9708,33.4164353,126.2651420
9709,33.4848082,126.4300608
9710,33.5377843,126.6224447
9711,33.4731463,126.7850942
9712,33.4996720,126.5279120
9713,33.4888562,126.5970132
9714,33.5010753,126.5280794
9715,33.5090954,126.4776440
9716,33.4879897,126.4895205
9717,33.4958415,126.5345247
9718,33.5174545,126.6215481
9719,33.3513554,126.1813189
9720,33.4078756,126.2917791
9721,33.4806321,126.4032497
9722,33.4934570,126.4933450
9723,33.5416542,126.6729712
9724,33.4877104,126.4917697
9725,33.5058905,126.5224383
9726,33.4899886,126.4771400
9727,33.4158640,126.2621232
9728,33.4077328,126.2667820
9729,33.5043748,126.5266945
9730,33.5397508,126.6719468
9731,33.4798283,126.3993871
9732,33.4114367,126.2654340
9733,33.4883279,126.4895435
9734,33.4870739,126.4323627
9735,33.5037549,126.5447352
9736,33.5217545,126.5654061
9737,33.4966377,126.9095856
9738,33.4950623,126.9464438
9739,33.4945932,126.5343206
9740,33.4876812,126.4921613
9741,33.4778594,126.3699619
9742,33.4914578,126.4734546
9743,33.4925210,126.4875520
9744,33.4992585,126.5297833
9745,33.4895473,126.4771916
9746,33.4846199,126.4744515
9747,33.4954203,126.9028549
9748,33.4751813,126.5497349
9749,33.4989404,126.5311303
9750,33.5119465,126.5053265
9751,33.4142087,126.2628158
9752,33.4990841,126.5318021
9753,33.5053814,126.5414153
9754,33.4900568,126.5361985
9755,33.5089824,126.5216503
9756,33.4897121,126.4740607
9757,33.5106814,126.5407692
9758,33.5135218,126.5803428
9759,33.4863554,126.4961569
9760,33.5000817,126.5272542
9761,33.4903864,126.4884230
9762,33.4986971,126.5307517
9763,33.4499382,126.5576647
9764,33.4163451,126.2689323
9765,33.4338098,126.4264377
9766,33.5208149,126.8789348
9767,33.4827739,126.4130766
9768,33.4137658,126.2612987
9769,33.4600877,126.3112160
9770,33.5046541,126.5409506
9771,33.4151072,126.2621108
9772,33.3166894,126.2683543
9773,33.4990071,126.5481536
9774,33.5020989,126.5204117
9775,33.4757153,126.4894177
9776,33.4837843,126.4957455
9777,33.4781673,126.3818198
9778,33.4986090,126.5328360
9779,33.3976774,126.2431596
9780,33.4764941,126.4900426
9781,33.4813434,126.4839983
9782,33.4959014,126.5281339
9783,33.4293319,126.3968831
9784,33.4940134,126.5447281
9785,33.4794815,126.5280266
9786,33.5408300,126.6733446
9787,33.5117354,126.5268360
9788,33.5022782,126.9692672
9789,33.5027411,126.5330862
9790,33.3579635,126.2741090
9791,33.4882933,126.4898620
9792,33.4868523,126.7000953
9793,33.4485479,126.3075332
9794,33.5202595,126.5733444
9795,33.4570742,126.3466614
9796,33.5180038,126.5774777
9797,33.5176617,126.5781143
9798,33.4868356,126.4844307
9799,33.4689140,126.5100995
9800,33.4951711,126.5476547
9801,33.4900836,126.4905681
9802,33.5038006,126.5450187
9803,33.5424872,126.6695095
9804,33.5120583,126.5282277
9805,33.4876604,126.4328624
9806,33.5251151,126.5871114
9807,33.4885234,126.4306508
9808,33.4660286,126.6109028
9809,33.4996398,126.5428038
9810,33.4161227,126.2640639
9811,33.5215119,126.5816045
9812,33.4942132,126.5489457
9813,33.4886743,126.4888231
9814,33.4896565,126.4909647
9815,33.4897831,126.4868052
9816,33.4760275,126.4827783
9817,33.4884770,126.4934429
9818,33.4668648,126.3392140
9819,33.4974221,126.5269286
9820,33.5423955,126.6711328
9821,33.4914175,126.4957640
9822,33.4868542,126.4294267
9823,33.4828563,126.4812417
9824,33.4634242,126.4237558
9825,33.4796810,126.4838692
9826,33.5045651,126.4639871
9827,33.4829098,126.4698431
9828,33.5424721,126.6657574
9829,33.4976589,126.5291694
9830,33.4566577,126.3471246
9831,33.5355731,126.6308216
9832,33.5252636,126.8540963
9833,33.4854605,126.4969238
9834,33.4908141,126.5439058
9835,33.4964755,126.5223601
9836,33.5195829,126.5742720
9837,33.4632155,126.5313865
9838,33.4980242,126.5314228
9839,33.5130997,126.5803752
9840,33.4868135,126.4818147
9841,33.4880810,126.4870488
9842,33.5185278,126.5000943
9843,33.5002484,126.5247337
9844,33.4947895,126.6767325
9845,33.4992526,126.5351137
9846,33.3059524,126.1869166
9847,33.4894460,126.5959928
9848,33.4777280,126.5413317
9849,33.4981597,126.5469745
9850,33.4725555,126.5425711
9851,33.5167640,126.5802858
9852,33.5524831,126.7915414
9853,33.5164387,126.5798953
9854,33.5269253,126.8554291
9855,33.4830650,126.4861425
9856,33.5100489,126.5328125
9857,33.4830650,126.4861425
9858,33.5391976,126.6760887
9859,33.4095141,126.2587146
9860,33.5171630,126.9583830
9861,33.5632401,126.7779451
9862,33.5545085,126.7912748
9863,33.4223395,126.4041475
9864,33.4776557,126.3701168
9865,33.5009123,126.5305941
9866,33.5564308,126.8013238
9867,33.5134726,126.5281125
9868,33.4974144,126.5300168
9869,33.4839422,126.4770482
9870,33.5029907,126.5418598
9871,33.4715978,126.3909656
9872,33.4855060,126.4970630
9873,33.4864159,126.4145637
9874,33.5402116,126.6679649
9875,33.5411220,126.6701685
9876,33.4840511,126.4852129
9877,33.4814360,126.4686672
9878,33.5098002,126.5359516
9879,33.4665942,126.3176189
9880,33.4665942,126.3176189
9881,33.4824283,126.3968524
9882,33.3792581,126.2406834
9883,33.5203554,126.9579047
9884,33.4499333,126.3060049
9885,33.5382073,126.6747833
9886,33.4900997,126.4926410
9887,33.5194848,126.5586875
9888,33.5236564,126.8625804
9889,33.4549918,126.4244898
9890,33.4852623,126.4814595
9891,33.5194017,126.5731214
9892,33.4143375,126.2665604
9893,33.5107204,126.5254399
9894,33.5498729,126.6934300
9895,33.4912469,126.8102505
9896,33.4629261,126.3092077
9897,33.4418678,126.2800903
9898,33.4937448,126.5465352
9899,33.3088551,126.1649081
9900,33.4986693,126.5138577
9901,33.4599960,126.3115719
9902,33.4858202,126.9016223
9903,33.4740389,126.5451357
9904,33.4969558,126.5218922
9905,33.3038151,126.1788508
9906,33.5174372,126.5214044
9907,33.4621828,126.4496670
9908,33.4846229,126.5296907
9909,33.4991279,126.5294805
9910,33.4919447,126.4878740
9911,33.4545602,126.5719652
9912,33.5026252,126.5431363
9913,33.5030177,126.5280466
9914,33.4872333,126.4834030
9915,33.5057340,126.5377077
9916,33.4972430,126.5385675
9917,33.5015688,126.5286648
9918,33.4830566,126.4700230
9919,33.3975522,126.2425592
9920,33.4835638,126.4908887
9921,33.5033010,126.5201086
9922,33.4117493,126.2649893
9923,33.5092563,126.5202228
9924,33.4053372,126.2568043
9925,33.4716101,126.7843934
9926,33.4784738,126.5443200
9927,33.4693805,126.4873122
9928,33.4892663,126.5972086
9929,33.4887791,126.4871593
9930,33.5179944,126.5888652
9931,33.4927496,126.8104449
9932,33.4693224,126.3411625
9933,33.5019912,126.5136290
9934,33.4862614,126.4908381
9935,33.5143733,126.5260799
9936,33.5017610,126.5279202
9937,33.4368695,126.6792749
9938,33.5097885,126.8930259
9939,33.5191724,126.5726313
9940,33.4623084,126.3246080
9941,33.4865703,126.4880897
9942,33.5174934,126.5798638
9943,33.4947966,126.4257662
9944,33.5106757,126.5283311
9945,33.5461491,126.6494463
9946,33.4333500,126.2756839
9947,33.4893804,126.4730092
9948,33.3460882,126.1828750
9949,33.4901603,126.4318742
9950,33.5421356,126.6636802
9951,33.4959951,126.5239491
9952,33.4375926,126.6768419
9953,33.3084911,126.1647138
9954,33.4991357,126.5452087
9955,33.5138214,126.5056728
9956,33.4868916,126.4324035
9957,33.5095347,126.5144140
9958,33.4897527,126.5020172
9959,33.3861160,126.3753665
9960,33.5021923,126.5459471
9961,33.4919914,126.5410620
9962,33.4504455,126.4813659
9963,33.5436357,126.6587103
9964,33.5135218,126.5803428
9965,33.5056103,126.9495505
9966,33.5424872,126.6695095
9967,33.4745880,126.5486339
9968,33.4994397,126.5217050
9969,33.4788305,126.4921677
9970,33.4491844,126.5581602
9971,33.4366540,126.6774191
9972,33.4863458,126.4290236
9973,33.5360654,126.8273592
9974,33.5153811,126.5259139
9975,33.5197453,126.4943017
9976,33.4914407,126.4945364
9977,33.4858686,126.4778134
9978,33.5164464,126.5157813
9979,33.4877438,126.4902758
9980,33.4486689,126.5575930
9981,33.4870855,126.4321146
9982,33.4105798,126.2651120
9983,33.4994456,126.5209952
9984,33.4830104,126.4697057
9985,33.5111733,126.5214429
9986,33.5397180,126.6726490
9987,33.4945886,126.5274844
9988,33.4855152,126.4894384
9989,33.4885413,126.4865095
9990,33.5013455,126.5298485
9991,33.5038691,126.4636320
9992,33.4879976,126.4329778
9993,33.5023680,126.9120809
9994,33.4961120,126.5340393
9995,33.5429625,126.6619321
9996,33.5225409,126.5654031
9997,33.5544690,126.7937295
9998,33.5167640,126.5802858
9999,33.5236370,126.8548548
10000,33.2960210,126.2330118
10001,33.4765031,126.4875359
10002,33.4829017,126.4133240
10003,33.4832650,126.4861117
10004,33.4983593,126.5292811
10005,33.5243804,126.8613354
10006,33.4949557,126.9530309
10007,33.4912289,126.4850723
10008,33.5115058,126.5245896
10009,33.5557622,126.7474213
10010,33.4135326,126.2823587
10011,33.5233844,126.8550830
10012,33.4745920,126.5441912
10013,33.4997981,126.5254174
10014,33.3060176,126.1791471
10015,33.4703970,126.3466388
10016,33.4862614,126.4908381
10017,33.5195829,126.5742720
10018,33.5133919,126.5199686
10019,33.4860521,126.4148064
10020,33.4838523,126.4782618
10021,33.4899994,126.4929911
10022,33.5151833,126.5803498
10023,33.4818528,126.4130754
10024,33.4241015,126.7430557
10025,33.4819589,126.3752298
10026,33.5365602,126.6768636
10027,33.4760275,126.4827783
10028,33.4110207,126.2642329
10029,33.4954443,126.4378692
10030,33.5232826,126.8553789
10031,33.3456634,126.3684579
10032,33.4831317,126.4026064
10033,33.4879897,126.4895205
10034,33.5147154,126.5760443
10035,33.3893013,126.2323168
10036,33.4802236,126.4005207
10037,33.5111733,126.5214429
10038,33.4901583,126.5272332
10039,33.4918521,126.4877028
10040,33.5171472,126.5218280
10041,33.3172563,126.2598949
10042,33.3928001,126.2399956
10043,33.5058170,126.5418593
10044,33.4958245,126.8996507
10045,33.5149145,126.5713004
10046,33.4241015,126.7430557
10047,33.4635318,126.3095854
10048,33.4659683,126.3205693
10049,33.4927782,126.5358854
10050,33.4735963,126.3559581
10051,33.4824727,126.4013242
10052,33.4872132,126.4905105
10053,33.5033674,126.5278977
10054,33.4216292,126.2766106
10055,33.4895983,126.4886606
10056,33.5128125,126.5210634
10057,33.4702184,126.5743657
10058,33.5564970,126.7943672
10059,33.3167785,126.2673227
10060,33.4886911,126.4846000
10061,33.4961323,126.5266655
10062,33.5042988,126.5190954
10063,33.4760275,126.4827783
10064,33.5235975,126.8554027
10065,33.4125284,126.2619772
10066,33.5012052,126.5131078
10067,33.4952871,126.5267753
10068,33.4716996,126.7863529
10069,33.4755374,126.5488418
10070,33.4701788,126.3637223
10071,33.4938299,126.5446212
10072,33.4740618,126.5478084
10073,33.4868931,126.4271046
10074,33.3201720,126.2664112
10075,33.4826192,126.4804908
10076,33.5314062,126.6654862
10077,33.4168868,126.2683390
10078,33.4855668,126.4104655
10079,33.5382187,126.6743633
10080,33.5131314,126.9577602
10081,33.4769142,126.5206154
10082,33.4898359,126.4752792
10083,33.4159154,126.2636125
10084,33.4745920,126.5441912
10085,33.5072902,126.5538165
10086,33.4854908,126.4961377
10087,33.4723458,126.3492073
10088,33.4843580,126.4808313
10089,33.5120998,126.5261664
10090,33.4403675,126.2776125
10091,33.4403675,126.2776125
10092,33.5212059,126.8600363
10093,33.4858600,126.4969958
10094,33.4855668,126.4104655
10095,33.4834738,126.4966558
10096,33.4537151,126.3900379
10097,33.4920809,126.4796437
10098,33.5122940,126.5243185
10099,33.5366913,126.8402296
10100,33.3960543,126.2638953
10101,33.3644763,126.2081384
10102,33.5033674,126.5278977
10103,33.4695209,126.5093772
10104,33.5123154,126.5120123
10105,33.5108631,126.8929039
10106,33.4872300,126.4855511
10107,33.5162997,126.5289196
10108,33.4875758,126.4959452
10109,33.5067478,126.5409017
10110,33.5197251,126.5655560
10111,33.4627298,126.4522017
10112,33.4383069,126.5994915
10113,33.5440006,126.6741675
10114,33.4801460,126.4902586
10115,33.4992105,126.5316670
10116,33.4985729,126.5291340
10117,33.5168626,126.5153941
10118,33.5124628,126.5634427
10119,33.4779258,126.4793472
10120,33.5167901,126.5278708
10121,33.5543613,126.7481979
10122,33.4952711,126.5299875
10123,33.5055124,126.5129974
10124,33.4808904,126.4907649
10125,33.5120102,126.5393520
10126,33.4886411,126.4929469
10127,33.4663352,126.3204516
10128,33.4892053,126.4788293
10129,33.5553063,126.7966233
10130,33.5214233,126.5819989
10131,33.4985254,126.5217389
10132,33.4840309,126.4846315
10133,33.5020827,126.5437373
10134,33.4884462,126.4924171
10135,33.5096264,126.5152557
10136,33.5019034,126.5311204
10137,33.4155007,126.2648428
10138,33.4886265,126.4925983
10139,33.5162630,126.5253517
10140,33.4896236,126.4942422
10141,33.4805473,126.4884860
10142,33.4865913,126.4970427
10143,33.4134070,126.2645111
10144,33.5542820,126.7487585
10145,33.5415233,126.6649132
10146,33.4969435,126.4522436
10147,33.4730138,126.6588864
10148,33.4986844,126.5393428
10149,33.5009489,126.5179049
10150,33.4920442,126.4880385
10151,33.5017446,126.4904155
10152,33.4722984,126.3573734
10153,33.5296515,126.5929026
10154,33.5106346,126.5191719
10155,33.4854020,126.4832969
10156,33.5134775,126.5257866
10157,33.4008390,126.2533991
10158,33.5112448,126.5245570
10159,33.4914784,126.5280670
10160,33.4638844,126.3090508
10161,33.5424872,126.6695095
10162,33.5047918,126.5435374
10163,33.4957152,126.5274606
10164,33.4572593,126.4422068
10165,33.5547246,126.7988706
10166,33.4862570,126.4924699
10167,33.4887360,126.4895645
10168,33.4940855,126.5171396
10169,33.4390949,126.2958619
10170,33.4660061,126.5153518
10171,33.4019758,126.3392345
10172,33.4920095,126.4884855
10173,33.5135218,126.5803428
10174,33.4897254,126.4877921
10175,33.4845780,126.4919766
10176,33.5547903,126.7979590
10177,33.4858037,126.4851258
10178,33.5225472,126.8556566
10179,33.4881696,126.4316886
10180,33.4054844,126.2572396
10181,33.5142254,126.5854279
10182,33.4961363,126.5371817
10183,33.4389931,126.3302031
10184,33.4880094,126.5941459
10185,33.3971301,126.2662371
10186,33.3930477,126.2414866
10187,33.4767534,126.4800824
10188,33.4967531,126.5300406
10189,33.4961507,126.5094765
10190,33.4911549,126.4945263
10191,33.4831809,126.4129210
10192,33.3378224,126.2667735
10193,33.4903213,126.5020080
10194,33.5208070,126.5662704
10195,33.4890841,126.4799436
10196,33.3368611,126.1646566
10197,33.4729125,126.5447859
10198,33.5580576,126.7915909
10199,33.4796336,126.3976854
10200,33.5355883,126.8386041
10201,33.3246289,126.2304070
10202,33.5140904,126.5364799
10203,33.5000229,126.5429470
10204,33.4697074,126.4893778
10205,33.4879804,126.4324241
10206,33.5069025,126.5477288
10207,33.4894205,126.4789845
10208,33.4854692,126.4306410
10209,33.4942588,126.5152570
10210,33.5249479,126.8642213
10211,33.4627485,126.3342333
10212,33.4867449,126.4746793
10213,33.4982619,126.5293250
10214,33.4889991,126.5533693
10215,33.4295022,126.3991804
10216,33.4879194,126.4924652
10217,33.4096319,126.2649964
10218,33.4893090,126.4745098
10219,33.5031042,126.5434044
10220,33.5162770,126.5802701
10221,33.4876992,126.4752219
10222,33.4138783,126.2647210
10223,33.4609741,126.4357748
10224,33.4834011,126.4781009
10225,33.4747639,126.5446986
10226,33.4903324,126.4793964
10227,33.3782035,126.2161041
10228,33.4918594,126.4338053
10229,33.5371482,126.6385101
10230,33.5179873,126.5233594
10231,33.4717744,126.7837534
10232,33.4840441,126.4958078
10233,33.5204899,126.5881552
10234,33.4866849,126.4853148
10235,33.4308037,126.3201252
10236,33.4322076,126.6736738
10237,33.4473603,126.3058756
10238,33.5389801,126.6755346
10239,33.4808552,126.4918929
10240,33.3081574,126.1657418
10241,33.5192186,126.5655482
10242,33.5062640,126.6310653
10243,33.5111026,126.5143790
10244,33.4746072,126.5497470
10245,33.4686187,126.3493781
10246,33.4837659,126.4940434
10247,33.5310263,126.8432734
10248,33.4852623,126.4814595
10249,33.4852623,126.4814595
10250,33.4411369,126.4027814
10251,33.4733071,126.3543191
10252,33.5233844,126.8550830
10253,33.4852623,126.4814595
10254,33.5388186,126.6756891
10255,33.4979153,126.4456119
10256,33.4852623,126.4814595
10257,33.4837791,126.4968473
10258,33.4610502,126.6615407
10259,33.5167678,126.5814066
10260,33.5167678,126.5814066
10261,33.4853911,126.4310714
10262,33.5051416,126.5369768
10263,33.5151466,126.5276601
10264,33.4881782,126.5376572
10265,33.5415963,126.6750506
10266,33.5067152,126.9670042
10267,33.4865738,126.4967520
10268,33.4939562,126.5491341
10269,33.4399150,126.4024350
10270,33.4895787,126.4742979
10271,33.4852623,126.4814595
10272,33.4833986,126.4829458
10273,33.4876038,126.5410978
10274,33.3772060,126.2184554
10275,33.4866753,126.4940491
10276,33.5064630,126.5248796
10277,33.5562924,126.8065370
10278,33.4853736,126.4158088
10279,33.5139362,126.5023755
10280,33.5375918,126.6237132
10281,33.4915891,126.4885378
10282,33.4852623,126.4814595
10283,33.4852623,126.4814595
10284,33.4930195,126.5377902
10285,33.4451184,126.3827454
10286,33.5179181,126.6598404
10287,33.4833986,126.4829458
10288,33.4965554,126.5345903
10289,33.4829092,126.4379738
10290,33.4984292,126.5322771
10291,33.4512176,126.3070707
10292,33.4840419,126.4674509
10293,33.4188746,126.3122984
10294,33.5087979,126.5216632
10295,33.4833986,126.4829458
10296,33.5152101,126.5295536
10297,33.4904861,126.4331986
10298,33.4481267,126.5588757
10299,33.4961120,126.5340393
10300,33.4404099,126.2822866
10301,33.5123182,126.5134594
10302,33.4863013,126.4894585
10303,33.5526760,126.7922484
10304,33.4859870,126.9017937
10305,33.4872852,126.4323598
10306,33.4934343,126.8966566
10307,33.4896412,126.4919123
10308,33.5120502,126.5187058
10309,33.4855592,126.4867272
10310,33.5090994,126.5215886
10311,33.4881676,126.4917292
10312,33.5138225,126.5197529
10313,33.4919972,126.4334913
10314,33.3931794,126.3831770
10315,33.5122768,126.5030719
10316,33.5562586,126.8068241
10317,33.4880862,126.4918835
10318,33.5011585,126.5289883
10319,33.4846826,126.3927389
10320,33.4791965,126.4743747
10321,33.4783693,126.3702177
10322,33.4767711,126.4778250
10323,33.5086788,126.5180946
10324,33.4123759,126.2648132
10325,33.5087925,126.4714769
10326,33.4878623,126.4873770
10327,33.4105161,126.3331841
10328,33.5096874,126.5037953
10329,33.5579833,126.7512896
10330,33.4857160,126.5344816
10331,33.4934621,126.4935921
10332,33.5158152,126.5319713
10333,33.9447256,126.3304179
10334,33.4874879,126.4316425
10335,33.5288601,126.6146304
10336,33.4929972,126.5374587
10337,33.4906877,126.4314436
10338,33.4750148,126.5457470
10339,33.5234501,126.8521386
10340,33.4469220,126.3387150
10341,33.4853683,126.4840898
10342,33.4784210,126.5644583
10343,33.4972470,126.4748883
10344,33.5579833,126.7512896
10345,33.4235243,126.4041539
10346,33.3078713,126.1645092
10347,33.4861707,126.4913699
10348,33.4775349,126.4888360
10349,33.5194849,126.5655410
10350,33.5056617,126.4684337
10351,33.5138965,126.5266540
10352,33.4776017,126.3648116
10353,33.4653730,126.4853087
10354,33.4902962,126.4775463
10355,33.4901583,126.5272332
10356,33.4823609,126.4708003
10357,33.4783003,126.4899279
10358,33.4990922,126.5454829
10359,33.5120583,126.5282277
10360,33.4825572,126.4774553
10361,33.5120583,126.5282277
10362,33.4498359,126.4290244
10363,33.5120583,126.5282277
10364,33.5120583,126.5282277
10365,33.5556609,126.7539661
10366,33.5120583,126.5282277
10367,33.5120583,126.5282277
10368,33.4972470,126.4748883
10369,33.5116442,126.5272103
10370,33.4906881,126.4947720
10371,33.4966054,126.5312294
10372,33.4979153,126.4456119
10373,33.5416020,126.6656283
10374,33.5059364,126.4959513
10375,33.5035710,126.5442542
10376,33.4649797,126.4552065
10377,33.5170856,126.5228642
10378,33.5095400,126.5895278
10379,33.4649195,126.4755795
10380,33.5415338,126.6367921
10381,33.5133949,126.5237630
10382,33.5040147,126.4654993
10383,33.4981477,126.5353289
10384,33.4933422,126.4890280
10385,33.4822551,126.4709217
10386,33.4964169,126.4729061
10387,33.4962641,126.5372781
10388,33.5411220,126.6701685
10389,33.4998304,126.5284888
10390,33.5170109,126.5300036
10391,33.5184876,126.9600740
10392,33.4868058,126.4756128
10393,33.4852623,126.4814595
10394,33.4852623,126.4814595
10395,33.4881787,126.4307009
10396,33.4848990,126.4907612
10397,33.4942356,126.5321535
10398,33.4843388,126.5362822
10399,33.4839980,126.4877260
10400,33.4987907,126.4590026
10401,33.3893152,126.2267124
10402,33.5106599,126.5860187
10403,33.5001678,126.5277272
